Source Tissue Type,Target Destination Type,Source Order,Destination Order,Euclidean Distance,Distance Index
ICM,TE,48,37,89.95153387,0.436723671
ICM,TE,48,38,82.52614976,0.483221412
ICM,TE,48,39,18.55870971,0.883785396
ICM,ICM,48,40,52.94387419,0.668465564
ICM,TE,48,41,68.03037356,0.573993934
ICM,TE,48,42,73.81972553,0.537741023
ICM,ICM,48,43,55.42241802,0.652944927
ICM,ICM,48,44,19.30184666,0.879131874
ICM,TE,48,45,49.2397687,0.691660665
ICM,ICM,48,46,61.67321313,0.61380246
ICM,ICM,48,47,28.76952223,0.819845308
ICM,ICM,48,48,0,1
ICM,TE,48,49,136.6357041,0.144387489
ICM,ICM,48,50,30.80600548,0.807092854
ICM,ICM,48,51,44.6795906,0.720216491
ICM,TE,48,52,82.49434951,0.483420545
ICM,TE,48,53,95.54529362,0.401695559
ICM,ICM,48,54,34.08947318,0.786531786
ICM,TE,48,55,61.17437445,0.616926187
ICM,TE,48,56,81.02050424,0.492649761
ICM,ICM,48,57,19.81705528,0.875905639
ICM,TE,48,58,117.4021535,0.264827945
ICM,ICM,48,59,38.80115187,0.757027263
ICM,ICM,48,60,28.60135685,0.820898359
ICM,ICM,48,61,40.43039333,0.746824956
ICM,ICM,48,62,36.01090556,0.77449978
ICM,TE,48,63,79.14443697,0.504397691
TE,TE,49,0,43.79442544,0.725759394
TE,TE,49,1,37.59542751,0.764577507
TE,TE,49,2,74.95666502,0.530621511
TE,TE,49,3,79.14643756,0.504385163
TE,TE,49,4,67.4676146,0.57751793
TE,TE,49,5,73.96823457,0.53681106
TE,TE,49,6,86.06906379,0.461035691
TE,TE,49,7,99.79837157,0.375062793
TE,TE,49,8,109.6519787,0.313359524
TE,TE,49,9,82.23503546,0.485044369
TE,TE,49,10,69.90541003,0.562252459
TE,TE,49,11,108.8620954,0.318305772
TE,TE,49,12,105.7664837,0.337690487
TE,TE,49,13,105.7533604,0.337772665
TE,TE,49,14,130.3059638,0.18402431
TE,TE,49,15,109.1257252,0.316654923
TE,TE,49,16,128.5149387,0.195239706
TE,TE,49,17,120.197042,0.247326359
TE,TE,49,18,138.633049,0.131880119
TE,TE,49,19,132.8448715,0.168125675
TE,TE,49,20,127.9265946,0.198923915
TE,TE,49,21,137.7346467,0.137505912
TE,TE,49,22,138.3200559,0.133840081
TE,TE,49,23,137.0607284,0.141725987
TE,ICM,49,24,134.3496749,0.158702599
TE,TE,49,25,145.589678,0.088317722
TE,ICM,49,26,140.8055893,0.118275676
TE,TE,49,27,138.9090596,0.130151741
TE,TE,49,28,139.1560508,0.128605083
TE,ICM,49,29,135.843689,0.149347086
TE,ICM,49,30,138.2926726,0.134011556
TE,TE,49,31,150.6015293,0.056933519
TE,TE,49,32,152.5725106,0.044591238
TE,TE,49,33,115.3090933,0.277934684
TE,ICM,49,34,124.4836699,0.220483503
TE,ICM,49,35,109.0842584,0.316914588
TE,TE,49,36,109.6936103,0.313098827
TE,TE,49,37,91.09966329,0.429534087
TE,TE,49,38,98.16378786,0.385298553
TE,TE,49,39,154.7649453,0.030862216
TE,ICM,49,40,119.8637691,0.249413313
TE,TE,49,41,117.1117952,0.266646168
TE,TE,49,42,144.4153203,0.095671547
TE,ICM,49,43,138.2163186,0.134489684
TE,ICM,49,44,122.8328008,0.230821242
TE,TE,49,45,145.1643922,0.090980861
TE,ICM,49,46,126.6192681,0.207110391
TE,ICM,49,47,122.2297963,0.234597255
TE,ICM,49,48,136.6357041,0.144387489
TE,TE,49,49,0,1
TE,ICM,49,50,149.9306503,0.061134562
TE,ICM,49,51,142.0989367,0.110176737
TE,TE,49,52,94.96093656,0.405354801
TE,TE,49,53,121.9300783,0.236474088
TE,ICM,49,54,116.3071228,0.271685025
TE,TE,49,55,154.1668401,0.03460755
TE,TE,49,56,133.6673866,0.162975087
TE,ICM,49,57,123.381734,0.227383823
TE,TE,49,58,109.6277437,0.313511284
TE,ICM,49,59,133.7356001,0.162547934
TE,ICM,49,60,138.0281698,0.135667871
TE,ICM,49,61,130.8591613,0.180560188
TE,ICM,49,62,143.9015014,0.09888908
TE,TE,49,63,128.7346626,0.193863795
ICM,TE,50,0,145.3615761,0.089746095
ICM,TE,50,1,141.5074374,0.113880705
ICM,TE,50,2,124.9471308,0.217581312
ICM,TE,50,3,133.0070575,0.167110067
ICM,TE,50,4,143.6301895,0.100588035
ICM,TE,50,5,122.5510054,0.232585844
ICM,TE,50,6,138.2615374,0.134206524
ICM,TE,50,7,117.0103174,0.267281622
ICM,TE,50,8,103.8992203,0.349383286
ICM,TE,50,9,118.1639169,0.260057784
ICM,TE,50,10,134.7198561,0.156384525
ICM,TE,50,11,91.1942876,0.42894155
ICM,TE,50,12,89.29784185,0.440817089
ICM,TE,50,13,91.80618517,0.425109848
ICM,TE,50,14,101.9748938,0.361433415
ICM,TE,50,15,92.49217043,0.42081421
ICM,TE,50,16,73.87886703,0.537370679
ICM,TE,50,17,70.14732435,0.560737592
ICM,TE,50,18,75.37008865,0.528032653
ICM,TE,50,19,96.65361069,0.394755279
ICM,TE,50,20,78.96046016,0.505549753
ICM,TE,50,21,88.95174796,0.442984329
ICM,TE,50,22,51.94462308,0.674722872
ICM,TE,50,23,77.54628472,0.514405317
ICM,ICM,50,24,39.44137663,0.753018177
ICM,TE,50,25,68.02242319,0.574043719
ICM,ICM,50,26,41.21196601,0.74193075
ICM,TE,50,27,44.04251376,0.724205865
ICM,TE,50,28,57.1970232,0.641832353
ICM,ICM,50,29,56.83919589,0.644073067
ICM,ICM,50,30,22.32714479,0.860187463
ICM,TE,50,31,43.45195544,0.72790394
ICM,TE,50,32,31.64262377,0.801853952
ICM,TE,50,33,72.72492926,0.544596636
ICM,ICM,50,34,51.18532378,0.679477603
ICM,ICM,50,35,71.60027203,0.551639237
ICM,TE,50,36,119.2804473,0.253066073
ICM,TE,50,37,106.5508513,0.332778778
ICM,TE,50,38,111.2106098,0.303599379
ICM,TE,50,39,29.82000578,0.813267182
ICM,ICM,50,40,51.30001188,0.678759426
ICM,TE,50,41,98.11322447,0.385615181
ICM,TE,50,42,65.55487287,0.589495515
ICM,ICM,50,43,72.16859298,0.548080412
ICM,ICM,50,44,30.2745847,0.81042061
ICM,TE,50,45,65.97888413,0.586840357
ICM,ICM,50,46,88.26847954,0.447262954
ICM,ICM,50,47,54.8126337,0.656763395
ICM,ICM,50,48,30.80600548,0.807092854
ICM,TE,50,49,149.9306503,0.061134562
ICM,ICM,50,50,0,1
ICM,ICM,50,51,20.02163537,0.874624559
ICM,TE,50,52,109.9155625,0.311708963
ICM,TE,50,53,111.5694304,0.301352445
ICM,ICM,50,54,47.98222554,0.699535398
ICM,TE,50,55,57.95178542,0.637106033
ICM,TE,50,56,64.71190187,0.594774197
ICM,ICM,50,57,48.94964399,0.693477425
ICM,TE,50,58,122.610318,0.232214429
ICM,ICM,50,59,27.27632643,0.829195697
ICM,ICM,50,60,58.77837763,0.631929914
ICM,ICM,50,61,68.84018874,0.568922873
ICM,ICM,50,62,36.0238369,0.774418804
ICM,TE,50,63,100.3037954,0.37189783
ICM,TE,51,0,134.2751449,0.159169306
ICM,TE,51,1,137.9186857,0.136353461
ICM,TE,51,2,111.8475267,0.299611007
ICM,TE,51,3,118.2575064,0.259471727
ICM,TE,51,4,142.7957622,0.105813217
ICM,TE,51,5,115.8447251,0.274580558
ICM,TE,51,6,133.4187151,0.164532267
ICM,TE,51,7,99.11789395,0.379323942
ICM,TE,51,8,85.66498109,0.463566056
ICM,TE,51,9,120.561035,0.245047035
ICM,TE,51,10,136.5762448,0.144759823
ICM,TE,51,11,83.45180911,0.477424935
ICM,TE,51,12,87.36903158,0.452895296
ICM,TE,51,13,97.03556437,0.392363486
ICM,TE,51,14,88.89355946,0.443348705
ICM,TE,51,15,100.4693534,0.370861106
ICM,TE,51,16,56.26907386,0.64764317
ICM,TE,51,17,72.99178402,0.542925592
ICM,TE,51,18,55.40696124,0.653041717
ICM,TE,51,19,91.57755085,0.426541556
ICM,TE,51,20,91.15453452,0.429190484
ICM,TE,51,21,89.9540033,0.436708208
ICM,TE,51,22,47.24345148,0.704161599
ICM,TE,51,23,90.26489484,0.434761405
ICM,ICM,51,24,26.94486271,0.831271323
ICM,TE,51,25,53.77047502,0.663289391
ICM,ICM,51,26,51.80271891,0.675611476
ICM,TE,51,27,52.76627334,0.6695777
ICM,TE,51,28,71.20035155,0.554143538
ICM,ICM,51,29,59.32136278,0.628529743
ICM,ICM,51,30,34.21735984,0.78573096
ICM,TE,51,31,25.68788486,0.839142515
ICM,TE,51,32,27.04410211,0.830649886
ICM,TE,51,33,80.27598996,0.497311908
ICM,ICM,51,34,59.00780782,0.630493223
ICM,ICM,51,35,79.58984275,0.501608561
ICM,TE,51,36,124.5439765,0.220105863
ICM,TE,51,37,107.6672,0.325788205
ICM,TE,51,38,117.4618703,0.264453998
ICM,TE,51,39,48.3466328,0.69725348
ICM,ICM,51,40,48.73803846,0.694802499
ICM,TE,51,41,107.3706659,0.327645101
ICM,TE,51,42,58.41798996,0.634186661
ICM,ICM,51,43,78.90350132,0.505906429
ICM,ICM,51,44,34.74319956,0.782438152
ICM,TE,51,45,75.06789121,0.529925012
ICM,ICM,51,46,96.97449669,0.392745892
ICM,ICM,51,47,65.02584828,0.592808266
ICM,ICM,51,48,44.6795906,0.720216491
ICM,TE,51,49,142.0989367,0.110176737
ICM,ICM,51,50,20.02163537,0.874624559
ICM,ICM,51,51,0,1
ICM,TE,51,52,115.8779407,0.274372562
ICM,TE,51,53,112.1810806,0.297522293
ICM,ICM,51,54,52.75730757,0.669633843
ICM,TE,51,55,59.24197842,0.629026847
ICM,TE,51,56,52.10549593,0.673715487
ICM,ICM,51,57,58.98120121,0.630659834
ICM,TE,51,58,114.1402325,0.285254088
ICM,ICM,51,59,26.3571169,0.834951786
ICM,ICM,51,60,73.13614316,0.542021615
ICM,ICM,51,61,80.01694229,0.498934064
ICM,ICM,51,62,41.59120198,0.739555975
ICM,TE,51,63,105.6343815,0.33851771
TE,TE,52,0,117.86463,0.261931918
TE,TE,52,1,66.36484884,0.584423447
TE,TE,52,2,120.8118948,0.243476151
TE,TE,52,3,138.2761511,0.134115013
TE,TE,52,4,71.01851976,0.555282168
TE,TE,52,5,91.25163097,0.428582466
TE,TE,52,6,108.0798896,0.323203943
TE,TE,52,7,146.9186711,0.079995569
TE,TE,52,8,142.9226108,0.105018891
TE,TE,52,9,33.93724057,0.787485066
TE,TE,52,10,36.9725314,0.768478081
TE,TE,52,11,105.2226489,0.341095979
TE,TE,52,12,81.29258437,0.490945996
TE,TE,52,13,43.32238279,0.728715324
TE,TE,52,14,148.2675074,0.07154916
TE,TE,52,15,25.6456627,0.83940691
TE,TE,52,16,135.5076035,0.151451653
TE,TE,52,17,76.59490496,0.520362855
TE,TE,52,18,149.2415703,0.065449579
TE,TE,52,19,128.7855439,0.193545176
TE,TE,52,20,44.47628977,0.721489561
TE,TE,52,21,113.6715771,0.288188807
TE,TE,52,22,112.2805825,0.296899213
TE,TE,52,23,63.86149515,0.600099443
TE,ICM,52,24,115.0873038,0.279323529
TE,TE,52,25,144.4333513,0.095558637
TE,ICM,52,26,92.25204664,0.422317865
TE,TE,52,27,87.71437049,0.450732784
TE,TE,52,28,67.68460132,0.576159159
TE,ICM,52,29,103.5033449,0.351862257
TE,ICM,52,30,90.98923639,0.43022558
TE,TE,52,31,137.8218285,0.13695998
TE,TE,52,32,126.0799234,0.210487767
TE,TE,52,33,49.45073909,0.690339569
TE,ICM,52,34,75.28028834,0.528594982
TE,ICM,52,35,39.78006196,0.75089733
TE,TE,52,36,63.54433192,0.602085518
TE,TE,52,37,53.74032061,0.663478218
TE,TE,52,38,24.44568469,0.84692117
TE,TE,52,39,97.65753078,0.388468734
TE,ICM,52,40,90.07401766,0.435956678
TE,TE,52,41,39.9062605,0.750107075
TE,TE,52,42,132.1541352,0.172451064
TE,ICM,52,43,94.51219538,0.408164818
TE,ICM,52,44,82.90608299,0.480842271
TE,TE,52,45,96.09547369,0.398250332
TE,ICM,52,46,67.34070422,0.578312642
TE,ICM,52,47,57.65501421,0.638964414
TE,ICM,52,48,82.49434951,0.483420545
TE,TE,52,49,94.96093656,0.405354801
TE,ICM,52,50,109.9155625,0.311708963
TE,ICM,52,51,115.8779407,0.274372562
TE,TE,52,52,0,1
TE,TE,52,53,103.9737839,0.348916369
TE,ICM,52,54,69.02933203,0.567738458
TE,TE,52,55,124.9575877,0.217515831
TE,TE,52,56,125.7305502,0.212675541
TE,ICM,52,57,65.6140687,0.58912483
TE,TE,52,58,131.5675061,0.176124535
TE,ICM,52,59,99.95813797,0.374062336
TE,ICM,52,60,66.55298366,0.583245347
TE,ICM,52,61,65.84535247,0.587676532
TE,ICM,52,62,106.3926808,0.333769241
TE,TE,52,63,88.17912905,0.447822467
TE,TE,53,0,105.0265131,0.342324181
TE,TE,53,1,126.2517812,0.209411594
TE,TE,53,2,153.1454811,0.041003298
TE,TE,53,3,106.5894093,0.332537328
TE,TE,53,4,77.04649125,0.517535023
TE,TE,53,5,153.474524,0.038942831
TE,TE,53,6,50.66830686,0.682715162
TE,TE,53,7,123.0433471,0.229502802
TE,TE,53,8,146.8024011,0.080723652
TE,TE,53,9,127.5773175,0.201111088
TE,TE,53,10,102.250937,0.359704833
TE,TE,53,11,155.0800825,0.028888827
TE,TE,53,12,147.0848973,0.078954662
TE,TE,53,13,128.3595918,0.196212488
TE,TE,53,14,83.50962501,0.477062892
TE,TE,53,15,112.5196014,0.295402476
TE,TE,53,16,144.0131862,0.09818971
TE,TE,53,17,138.2851352,0.134058754
TE,TE,53,18,131.6931647,0.175337661
TE,TE,53,19,44.91792217,0.718724059
TE,TE,53,20,99.35435248,0.37784324
TE,TE,53,21,32.27662685,0.797883826
TE,TE,53,22,144.9061591,0.092597916
TE,TE,53,23,77.17189303,0.516749757
TE,ICM,53,24,129.0699754,0.191764067
TE,TE,53,25,99.39786866,0.377570741
TE,ICM,53,26,75.89574191,0.524741013
TE,TE,53,27,130.1733572,0.184854692
TE,TE,53,28,116.0448211,0.273327558
TE,ICM,53,29,57.65525364,0.638962915
TE,ICM,53,30,111.7749464,0.300065505
TE,TE,53,31,121.6833627,0.238019022
TE,TE,53,32,99.62358541,0.376157303
TE,TE,53,33,118.6468072,0.257033926
TE,ICM,53,34,67.59976878,0.57669038
TE,ICM,53,35,87.42130075,0.452567986
TE,TE,53,36,51.82810002,0.675452539
TE,TE,53,37,138.5881747,0.132161122
TE,TE,53,38,83.62708443,0.476327361
TE,TE,53,39,102.6488495,0.357213106
TE,ICM,53,40,128.750288,0.193765949
TE,TE,53,41,77.01197006,0.517751194
TE,TE,53,42,75.87416399,0.524876134
TE,ICM,53,43,47.22585094,0.704271814
TE,ICM,53,44,90.11167868,0.435720845
TE,TE,53,45,58.1909055,0.635608664
TE,ICM,53,46,53.25360602,0.666526024
TE,ICM,53,47,102.4718364,0.358321561
TE,ICM,53,48,95.54529362,0.401695559
TE,TE,53,49,121.9300783,0.236474088
TE,ICM,53,50,111.5694304,0.301352445
TE,ICM,53,51,112.1810806,0.297522293
TE,TE,53,52,103.9737839,0.348916369
TE,TE,53,53,0,1
TE,ICM,53,54,110.7151849,0.306701729
TE,TE,53,55,72.51828979,0.545890611
TE,TE,53,56,148.7905961,0.068273579
TE,ICM,53,57,82.46717776,0.483590695
TE,TE,53,58,53.89433798,0.662513761
TE,ICM,53,59,120.3099464,0.246619351
TE,ICM,53,60,91.41562822,0.427555515
TE,ICM,53,61,69.77568959,0.563064769
TE,ICM,53,62,79.08353911,0.504779033
TE,TE,53,63,27.96302346,0.824895602
ICM,TE,54,0,124.6129485,0.219673961
ICM,TE,54,1,99.86589145,0.374639983
ICM,TE,54,2,98.62683719,0.382398939
ICM,TE,54,3,124.947795,0.217577153
ICM,TE,54,4,114.8564326,0.280769244
ICM,TE,54,5,82.77706869,0.481650158
ICM,TE,54,6,125.6054027,0.213459215
ICM,TE,54,7,115.8136661,0.27477505
ICM,TE,54,8,99.08339672,0.379539964
ICM,TE,54,9,71.20260316,0.554129439
ICM,TE,54,10,95.41571427,0.402506984
ICM,TE,54,11,62.5257691,0.608463756
ICM,TE,54,12,48.80311992,0.694394959
ICM,TE,54,13,44.52720221,0.721170747
ICM,TE,54,14,117.8996187,0.261712819
ICM,TE,54,15,50.12643961,0.686108333
ICM,TE,54,16,77.58196721,0.514181873
ICM,TE,54,17,30.09005532,0.811576133
ICM,TE,54,18,93.57794936,0.414015065
ICM,TE,54,19,110.5681426,0.307622508
ICM,TE,54,20,50.58069786,0.683263769
ICM,TE,54,21,100.9235497,0.36801693
ICM,TE,54,22,46.2359821,0.710470371
ICM,TE,54,23,66.04337906,0.58643649
ICM,ICM,54,24,48.74775291,0.694741667
ICM,TE,54,25,96.5740054,0.395253768
ICM,ICM,54,26,56.7146945,0.644852694
ICM,TE,54,27,24.51527857,0.846485374
ICM,TE,54,28,33.03017652,0.793165099
ICM,ICM,54,29,74.1010911,0.535979113
ICM,ICM,54,30,27.37687828,0.828566042
ICM,TE,54,31,76.24897759,0.522529052
ICM,TE,54,32,71.55662257,0.55191257
ICM,TE,54,33,27.95704335,0.824933049
ICM,ICM,54,34,49.72349644,0.688631563
ICM,ICM,54,35,39.23686907,0.754298803
ICM,TE,54,36,99.78820979,0.375126426
ICM,TE,54,37,58.93422955,0.63095397
ICM,TE,54,38,78.07106766,0.511119127
ICM,TE,54,39,50.42199621,0.684257559
ICM,ICM,54,40,26.49561818,0.834084491
ICM,TE,54,41,72.80416425,0.544100466
ICM,TE,54,42,92.88281838,0.418367973
ICM,ICM,54,43,80.68410117,0.494756317
ICM,ICM,54,44,30.45563021,0.809286903
ICM,TE,54,45,77.63868317,0.513826718
ICM,ICM,54,46,78.14401486,0.510662332
ICM,ICM,54,47,22.22251772,0.860842638
ICM,ICM,54,48,34.08947318,0.786531786
ICM,TE,54,49,116.3071228,0.271685025
ICM,ICM,54,50,47.98222554,0.699535398
ICM,ICM,54,51,52.75730757,0.669633843
ICM,TE,54,52,69.02933203,0.567738458
ICM,TE,54,53,110.7151849,0.306701729
ICM,ICM,54,54,0,1
ICM,TE,54,55,87.92481012,0.449415011
ICM,TE,54,56,63.34585811,0.603328361
ICM,ICM,54,57,35.7196825,0.776323418
ICM,TE,54,58,124.8796752,0.218003719
ICM,ICM,54,59,31.61787864,0.802008906
ICM,ICM,54,60,47.1061564,0.705021341
ICM,ICM,54,61,59.90666583,0.624864576
ICM,ICM,54,62,63.4411,0.602731956
ICM,TE,54,63,97.26187726,0.390946315
TE,TE,55,0,136.8478639,0.143058944
TE,TE,55,1,154.734376,0.031053641
TE,TE,55,2,149.276902,0.065228333
TE,TE,55,3,120.7643142,0.243774101
TE,TE,55,4,132.2489924,0.171857069
TE,TE,55,5,154.2179124,0.034287735
TE,TE,55,6,109.7372278,0.312825695
TE,TE,55,7,114.5842898,0.282473402
TE,TE,55,8,123.9670626,0.223718497
TE,TE,55,9,142.608105,0.106988326
TE,TE,55,10,140.2812994,0.121558778
TE,TE,55,11,134.0433269,0.16062095
TE,TE,55,12,132.3873097,0.170990926
TE,TE,55,13,126.1689324,0.209930393
TE,TE,55,14,69.47369747,0.564955843
TE,TE,55,15,117.6829398,0.263069662
TE,TE,55,16,106.100302,0.335600117
TE,TE,55,17,116.9172776,0.267864237
TE,TE,55,18,88.68424711,0.444659418
TE,TE,55,19,49.01533604,0.693066062
TE,TE,55,20,98.20755768,0.385024466
TE,TE,55,21,41.49153715,0.740180076
TE,TE,55,22,104.561223,0.345237827
TE,TE,55,23,78.43264697,0.508854918
TE,ICM,55,24,84.8127103,0.468902974
TE,TE,55,25,50.46771673,0.683971257
TE,ICM,55,26,38.93875716,0.756165579
TE,TE,55,27,95.93533824,0.3992531
TE,TE,55,28,93.98151541,0.411487935
TE,ICM,55,29,22.38794904,0.859806707
TE,ICM,55,30,71.57138972,0.551820098
TE,TE,55,31,64.74381138,0.59457438
TE,TE,55,32,35.56295257,0.777304861
TE,TE,55,33,108.4920385,0.320623067
TE,ICM,55,34,50.75702134,0.682159632
TE,ICM,55,35,88.61032636,0.44512231
TE,TE,55,36,102.4511748,0.358450944
TE,TE,55,37,140.4148151,0.120722703
TE,TE,55,38,114.5899619,0.282437883
TE,TE,55,39,58.38026325,0.634422906
TE,ICM,55,40,98.53652063,0.382964501
TE,TE,55,41,99.30831438,0.37813153
TE,TE,55,42,25.91662004,0.837710176
TE,ICM,55,43,41.25985346,0.741630879
TE,ICM,55,44,57.5626746,0.639542644
TE,TE,55,45,39.93899491,0.749902092
TE,ICM,55,46,74.10345769,0.535964293
TE,ICM,55,47,86.15656523,0.460487757
TE,ICM,55,48,61.17437445,0.616926187
TE,TE,55,49,154.1668401,0.03460755
TE,ICM,55,50,57.95178542,0.637106033
TE,ICM,55,51,59.24197842,0.629026847
TE,TE,55,52,124.9575877,0.217515831
TE,TE,55,53,72.51828979,0.545890611
TE,ICM,55,54,87.92481012,0.449415011
TE,TE,55,55,0,1
TE,TE,55,56,109.0715969,0.316993874
TE,ICM,55,57,65.41943796,0.590343608
TE,TE,55,58,85.43612096,0.464999178
TE,ICM,55,59,78.53146004,0.508236151
TE,ICM,55,60,75.69465196,0.526000238
TE,ICM,55,61,67.63679165,0.576458543
TE,ICM,55,62,25.49460775,0.840352816
TE,TE,55,63,69.33454395,0.565827222
TE,TE,56,0,133.4552035,0.164303777
TE,TE,56,1,129.1276695,0.191402786
TE,TE,56,2,79.17533917,0.504204181
TE,TE,56,3,119.5482859,0.251388868
TE,TE,56,4,156.888519,0.017564402
TE,TE,56,5,86.66163293,0.457325024
TE,TE,56,6,155.2121645,0.02806173
TE,TE,56,7,93.45058081,0.414812646
TE,TE,56,8,57.70796998,0.638632805
TE,TE,56,9,115.7006644,0.275482667
TE,TE,56,10,143.258622,0.10291479
TE,TE,56,11,44.11581976,0.723746823
TE,TE,56,12,62.65266325,0.607669146
TE,TE,56,13,94.31580335,0.409394624
TE,TE,56,14,115.457019,0.277008374
TE,TE,56,15,109.5112647,0.314240675
TE,TE,56,16,25.04751076,0.843152537
TE,TE,56,17,61.43551978,0.615290896
TE,TE,56,18,55.87276249,0.650124871
TE,TE,56,19,130.1916711,0.184740011
TE,TE,56,20,113.8565696,0.287030384
TE,TE,56,21,133.3050847,0.165243821
TE,TE,56,22,25.31921523,0.841451124
TE,TE,56,23,124.9835176,0.217353458
TE,ICM,56,24,25.74652866,0.838775288
TE,TE,56,25,87.03310245,0.454998883
TE,ICM,56,26,97.35216452,0.390380937
TE,TE,56,27,60.50913778,0.621091898
TE,TE,56,28,91.18196255,0.429018729
TE,ICM,56,29,105.3575721,0.34025109
TE,ICM,56,30,62.95735224,0.605761184
TE,TE,56,31,55.21341137,0.654253726
TE,TE,56,32,77.55466687,0.514352828
TE,TE,56,33,86.06077383,0.461087603
TE,ICM,56,34,97.52590837,0.389292953
TE,ICM,56,35,100.5120557,0.370593704
TE,TE,56,36,153.0526827,0.041584401
TE,TE,56,37,94.40438589,0.408839921
TE,TE,56,38,135.7271708,0.150076723
TE,TE,56,39,90.16478156,0.435388315
TE,ICM,56,40,38.41883766,0.759421314
TE,TE,56,41,133.4232275,0.164504011
TE,TE,56,42,101.6680455,0.363354899
TE,ICM,56,43,123.2178469,0.228410084
TE,ICM,56,44,69.19936485,0.566673713
TE,TE,56,45,120.9360844,0.242698477
TE,ICM,56,46,132.8318634,0.168207132
TE,ICM,56,47,84.99608043,0.467754711
TE,ICM,56,48,81.02050424,0.492649761
TE,TE,56,49,133.6673866,0.162975087
TE,ICM,56,50,64.71190187,0.594774197
TE,ICM,56,51,52.10549593,0.673715487
TE,TE,56,52,125.7305502,0.212675541
TE,TE,56,53,148.7905961,0.068273579
TE,ICM,56,54,63.34585811,0.603328361
TE,TE,56,55,109.0715969,0.316993874
TE,TE,56,56,0,1
TE,ICM,56,57,91.17509998,0.429061703
TE,TE,56,58,140.6897501,0.119001061
TE,ICM,56,59,42.81807025,0.731873328
TE,ICM,56,60,105.6737979,0.338270885
TE,ICM,56,61,116.1031189,0.272962497
TE,ICM,56,62,91.15564207,0.429183548
TE,TE,56,63,144.3465494,0.09610219
ICM,TE,57,0,125.8974565,0.211630374
ICM,TE,57,1,109.3866436,0.315021052
ICM,TE,57,2,122.8546489,0.23068443
ICM,TE,57,3,126.5759582,0.207381598
ICM,TE,57,4,102.4654812,0.358361357
ICM,TE,57,5,109.7328623,0.312853031
ICM,TE,57,6,108.634695,0.319729753
ICM,TE,57,7,123.8616978,0.224378291
ICM,TE,57,8,119.2993463,0.252947727
ICM,TE,57,9,83.30725817,0.478330113
ICM,TE,57,10,91.39332108,0.427695203
ICM,TE,57,11,96.30610492,0.39693136
ICM,TE,57,12,82.36329104,0.484241233
ICM,TE,57,13,63.48777682,0.602439666
ICM,TE,57,14,108.1296819,0.322892144
ICM,TE,57,15,53.12223141,0.667348691
ICM,TE,57,16,100.0020512,0.373787352
ICM,TE,57,17,64.28429485,0.597451872
ICM,TE,57,18,104.7306462,0.344176899
ICM,TE,57,19,88.57788044,0.445325486
ICM,TE,57,20,35.65582817,0.776723274
ICM,TE,57,21,72.0109611,0.549067503
ICM,TE,57,22,76.20554073,0.522801053
ICM,TE,57,23,34.0032667,0.787071611
ICM,ICM,57,24,70.06078107,0.561279526
ICM,TE,57,25,91.2354694,0.428683669
ICM,ICM,57,26,28.68708436,0.820361534
ICM,TE,57,27,50.36367862,0.684622743
ICM,TE,57,28,34.90850237,0.781403027
ICM,ICM,57,29,48.07627569,0.698946456
ICM,ICM,57,30,36.63649284,0.770582354
ICM,TE,57,31,82.41567269,0.483913219
ICM,TE,57,32,63.83547172,0.600262401
ICM,TE,57,33,45.48955937,0.715144468
ICM,ICM,57,34,17.56556137,0.890004489
ICM,ICM,57,35,25.92983773,0.837627407
ICM,TE,57,36,73.84682544,0.537571324
ICM,TE,57,37,82.04857464,0.486211986
ICM,TE,57,38,63.21899565,0.604122773
ICM,TE,57,39,34.87226309,0.781629957
ICM,ICM,57,40,59.72434835,0.626006248
ICM,TE,57,41,49.25849239,0.691543417
ICM,TE,57,42,77.38020569,0.515445304
ICM,ICM,57,43,47.4010791,0.703174536
ICM,ICM,57,44,25.36420546,0.841169395
ICM,TE,57,45,43.88822698,0.725172009
ICM,ICM,57,46,45.07115876,0.717764492
ICM,ICM,57,47,22.94494415,0.856318805
ICM,ICM,57,48,19.81705528,0.875905639
ICM,TE,57,49,123.381734,0.227383823
ICM,ICM,57,50,48.94964399,0.693477425
ICM,ICM,57,51,58.98120121,0.630659834
ICM,TE,57,52,65.6140687,0.58912483
ICM,TE,57,53,82.46717776,0.483590695
ICM,ICM,57,54,35.7196825,0.776323418
ICM,TE,57,55,65.41943796,0.590343608
ICM,TE,57,56,91.17509998,0.429061703
ICM,ICM,57,57,0,1
ICM,TE,57,58,108.6308943,0.319753553
ICM,ICM,57,59,51.99825751,0.674387013
ICM,ICM,57,60,20.29599377,0.872906527
ICM,ICM,57,61,25.28449172,0.841668562
ICM,ICM,57,62,43.08633571,0.73019345
ICM,TE,57,63,64.78436925,0.594320407
TE,TE,58,0,75.84351452,0.525068061
TE,TE,58,1,128.5399605,0.195083019
TE,TE,58,2,132.8146656,0.168314824
TE,TE,58,3,63.20504943,0.604210104
TE,TE,58,4,92.89697428,0.418279329
TE,TE,58,5,148.2010719,0.071965178
TE,TE,58,6,45.08403168,0.717683882
TE,TE,58,7,83.19195174,0.479052161
TE,TE,58,8,119.2008566,0.25356447
TE,TE,58,9,144.0583404,0.097906955
TE,TE,58,10,122.7834215,0.231130455
TE,TE,58,11,150.0606951,0.060320222
TE,TE,58,12,151.6180755,0.050567908
TE,TE,58,13,147.1045011,0.078831903
